compound;platform;prob;UniProt_name
not_in_scifinder_20;SEA;1.54E-06;PA2G5_MOUSE
not_in_scifinder_20;SEA;1.76E-06;PDK1_HUMAN
not_in_scifinder_20;SEA;1.90E-06;H9B8T9_CAPHI
not_in_scifinder_20;SEA;2.26E-06;C4YTQ8_CANAW
not_in_scifinder_20;SEA;2.53E-06;EST2_HUMAN
not_in_scifinder_20;SEA;3.26E-06;NQO1_HUMAN
not_in_scifinder_20;SEA;3.42E-06;PPO2_AGABI
not_in_scifinder_20;SEA;3.62E-06;PLAP_HUMAN
not_in_scifinder_20;SEA;3.76E-06;TS1R1_HUMAN
not_in_scifinder_20;SEA;4.00E-06;HDAC1_HUMAN
not_in_scifinder_20;SEA;4.04E-06;Q6UCJ9_TOXGO
not_in_scifinder_20;SEA;4.62E-06;PE2R4_MOUSE
not_in_scifinder_20;SEA;4.73E-06;MDR1_HUMAN
not_in_scifinder_20;SEA;5.03E-06;PA2GA_MOUSE
not_in_scifinder_20;SEA;5.05E-06;AOFB_HUMAN
not_in_scifinder_20;SEA;5.34E-06;TIM10_YEAST
not_in_scifinder_20;SEA;6.66E-06;CP2CJ_HUMAN
not_in_scifinder_20;SEA;7.06E-06;GABT_RAT
not_in_scifinder_20;SEA;7.33E-06;ACES_RAT
not_in_scifinder_20;SEA;8.27E-06;PGH1_HUMAN
not_in_scifinder_21;SwissTargetPrediction;0.329868485;ESR1_HUMAN
not_in_scifinder_21;SwissTargetPrediction;0.100578902;ACES_HUMAN
not_in_scifinder_21;SwissTargetPrediction;0.100578902;PA2G5_HUMAN
not_in_scifinder_21;SwissTargetPrediction;0.100578902;ESR2_HUMAN
not_in_scifinder_21;SwissTargetPrediction;0.100578902;LOX5_HUMAN
not_in_scifinder_21;SwissTargetPrediction;0.100578902;BGLR_HUMAN
not_in_scifinder_21;SwissTargetPrediction;0.100578902;TYRO_HUMAN
not_in_scifinder_21;SwissTargetPrediction;0.100578902;MTOR_HUMAN
not_in_scifinder_21;SwissTargetPrediction;0.100578902;PK3CG_HUMAN
not_in_scifinder_21;SwissTargetPrediction;0.100578902;PK3CA_HUMAN
not_in_scifinder_21;SwissTargetPrediction;0.100578902;A4_HUMAN
not_in_scifinder_21;SwissTargetPrediction;0.100578902;NOX4_HUMAN
not_in_scifinder_21;SwissTargetPrediction;0.100578902;CHK1_HUMAN
not_in_scifinder_21;SwissTargetPrediction;0.100578902;DHB3_HUMAN
not_in_scifinder_21;SwissTargetPrediction;0.100578902;TOP1_HUMAN
not_in_scifinder_21;SwissTargetPrediction;0.100578902;NTRK1_HUMAN
not_in_scifinder_21;SwissTargetPrediction;0.100578902;AURKA_HUMAN
not_in_scifinder_21;SwissTargetPrediction;0.100578902;PIM2_HUMAN
not_in_scifinder_21;SwissTargetPrediction;0.100578902;PIM3_HUMAN
not_in_scifinder_21;SwissTargetPrediction;0.100578902;PPBT_HUMAN
not_in_scifinder_21;SwissTargetPrediction;0.100578902;PARP1_HUMAN
not_in_scifinder_21;SwissTargetPrediction;0.100578902;TNKS2_HUMAN
not_in_scifinder_21;SwissTargetPrediction;0.100578902;TNKS1_HUMAN
not_in_scifinder_21;SwissTargetPrediction;0.100578902;KCMA1_HUMAN
not_in_scifinder_21;SwissTargetPrediction;0.100578902;EST2_HUMAN
not_in_scifinder_21;SwissTargetPrediction;0.100578902;DHB2_HUMAN
not_in_scifinder_21;SwissTargetPrediction;0.100578902;TERT_HUMAN
not_in_scifinder_21;SwissTargetPrediction;0.100578902;1433G_HUMAN
not_in_scifinder_21;SwissTargetPrediction;0.100578902;PDE5A_HUMAN
not_in_scifinder_21;SwissTargetPrediction;0.100578902;PLMN_HUMAN
not_in_scifinder_21;SwissTargetPrediction;0.100578902;PPBN_HUMAN
not_in_scifinder_21;SwissTargetPrediction;0.100578902;PLAP_HUMAN
not_in_scifinder_21;SwissTargetPrediction;0.100578902;MMP8_HUMAN
not_in_scifinder_21;SwissTargetPrediction;0.100578902;HDAC6_HUMAN
not_in_scifinder_21;SwissTargetPrediction;0.100578902;GSK3A_HUMAN
not_in_scifinder_21;SwissTargetPrediction;0.100578902;PAI1_HUMAN
not_in_scifinder_21;SwissTargetPrediction;0.100578902;MPIP1_HUMAN
not_in_scifinder_21;SwissTargetPrediction;0.100578902;MPIP2_HUMAN
not_in_scifinder_21;SwissTargetPrediction;0.100578902;PA2GA_HUMAN
not_in_scifinder_21;SwissTargetPrediction;0.100578902;DYN1_HUMAN
not_in_scifinder_21;SwissTargetPrediction;0.100578902;GRM2_HUMAN
not_in_scifinder_21;SwissTargetPrediction;0.100578902;GLR_HUMAN
not_in_scifinder_21;SwissTargetPrediction;0.100578902;CXCR2_HUMAN
not_in_scifinder_21;SwissTargetPrediction;0.100578902;MMP3_HUMAN
not_in_scifinder_21;SwissTargetPrediction;0.100578902;MMP7_HUMAN
not_in_scifinder_21;SwissTargetPrediction;0.100578902;DUS3_HUMAN
not_in_scifinder_21;SwissTargetPrediction;0.100578902;BRAF_HUMAN
not_in_scifinder_21;SEA;1.40E-38;KI20B_HUMAN
not_in_scifinder_21;SEA;2.72E-38;S28A3_HUMAN
not_in_scifinder_21;SEA;9.52E-32;TCMO_HELTU
not_in_scifinder_21;SEA;2.08E-23;PA2GA_RABIT
not_in_scifinder_21;SEA;4.01E-20;LAT1_HUMAN
not_in_scifinder_21;SEA;3.85E-19;PPO2_AGABI
not_in_scifinder_21;SEA;4.68E-17;PERM_HUMAN
not_in_scifinder_21;SEA;2.22E-16;TYRO_HUMAN
not_in_scifinder_21;SEA;5.55E-16;SC5A1_RAT
not_in_scifinder_21;SEA;4.29E-10;PA2GA_RAT
not_in_scifinder_21;SEA;8.29E-10;SC5A2_RAT
not_in_scifinder_21;SEA;1.15E-08;PPO1_AGABI
not_in_scifinder_21;SEA;1.38E-07;PA2G5_MOUSE
not_in_scifinder_21;SEA;5.58E-07;PA2GA_MOUSE
not_in_scifinder_21;SEA;6.20E-07;PE2R3_HUMAN
not_in_scifinder_21;SEA;1.06E-06;A0A0C7ACN7_PSEAI
not_in_scifinder_21;SEA;1.53E-06;PE2R2_HUMAN
not_in_scifinder_21;SEA;2.63E-06;PE2R4_HUMAN
not_in_scifinder_21;SEA;3.38E-06;AK1BA_HUMAN
not_in_scifinder_21;SEA;3.69E-06;EGFR_MOUSE
not_in_scifinder_21;SEA;9.42E-06;PA2G5_HUMAN
not_in_scifinder_22;SwissTargetPrediction;0.449870415;ESR1_HUMAN
not_in_scifinder_22;SwissTargetPrediction;0.119895127;ACES_HUMAN
not_in_scifinder_22;SwissTargetPrediction;0.119895127;ESR2_HUMAN
not_in_scifinder_22;SwissTargetPrediction;0.112041901;CP24A_HUMAN
not_in_scifinder_22;SwissTargetPrediction;0.112041901;LOX5_HUMAN
not_in_scifinder_22;SwissTargetPrediction;0.112041901;TYRO_HUMAN
not_in_scifinder_22;SwissTargetPrediction;0.112041901;MMP9_HUMAN
not_in_scifinder_22;SwissTargetPrediction;0.112041901;ADA17_HUMAN
not_in_scifinder_22;SwissTargetPrediction;0.112041901;PA2G5_HUMAN
not_in_scifinder_22;SwissTargetPrediction;0.112041901;INSR_HUMAN
not_in_scifinder_22;SwissTargetPrediction;0.112041901;MMP2_HUMAN
not_in_scifinder_22;SwissTargetPrediction;0.112041901;DHB14_HUMAN
not_in_scifinder_22;SwissTargetPrediction;0.112041901;TBB1_HUMAN
not_in_scifinder_22;SwissTargetPrediction;0.112041901;COMT_HUMAN
not_in_scifinder_22;SwissTargetPrediction;0.112041901;CP19A_HUMAN
not_in_scifinder_22;SwissTargetPrediction;0.112041901;NOX4_HUMAN
not_in_scifinder_22;SwissTargetPrediction;0.112041901;DHB1_HUMAN
not_in_scifinder_22;SwissTargetPrediction;0.112041901;A4_HUMAN
not_in_scifinder_22;SwissTargetPrediction;0.112041901;TF_HUMAN
not_in_scifinder_22;SwissTargetPrediction;0.112041901;1433G_HUMAN
not_in_scifinder_22;SwissTargetPrediction;0.112041901;ERBB2_HUMAN
not_in_scifinder_22;SwissTargetPrediction;0.112041901;PK3CB_HUMAN
not_in_scifinder_22;SwissTargetPrediction;0.112041901;CP2C9_HUMAN
not_in_scifinder_22;SwissTargetPrediction;0.112041901;CP3A4_HUMAN
not_in_scifinder_22;SwissTargetPrediction;0.112041901;CP2CJ_HUMAN
not_in_scifinder_22;SwissTargetPrediction;0.112041901;PK3CA_HUMAN
not_in_scifinder_22;SwissTargetPrediction;0.112041901;PDPK1_HUMAN
not_in_scifinder_22;SwissTargetPrediction;0.112041901;BRAF_HUMAN
not_in_scifinder_22;SwissTargetPrediction;0.112041901;AA2AR_HUMAN
not_in_scifinder_22;SwissTargetPrediction;0.112041901;HS90A_HUMAN
not_in_scifinder_22;SwissTargetPrediction;0.112041901;UPP1_HUMAN
not_in_scifinder_22;SwissTargetPrediction;0.112041901;PREP_HUMAN
not_in_scifinder_22;SwissTargetPrediction;0.112041901;PAI1_HUMAN
not_in_scifinder_22;SwissTargetPrediction;0.112041901;ARBK1_HUMAN
not_in_scifinder_22;SwissTargetPrediction;0.112041901;NEK1_HUMAN
not_in_scifinder_22;SwissTargetPrediction;0.112041901;HMDH_HUMAN
not_in_scifinder_22;SwissTargetPrediction;0.112041901;SHBG_HUMAN
not_in_scifinder_22;SwissTargetPrediction;0.112041901;PDE7A_HUMAN
not_in_scifinder_22;SwissTargetPrediction;0.112041901;PPBT_HUMAN
not_in_scifinder_22;SwissTargetPrediction;0.112041901;PDK1_HUMAN
not_in_scifinder_22;SwissTargetPrediction;0.112041901;DYN1_HUMAN
not_in_scifinder_22;SwissTargetPrediction;0.112041901;PIM2_HUMAN
not_in_scifinder_22;SwissTargetPrediction;0.112041901;PIM3_HUMAN
not_in_scifinder_22;SwissTargetPrediction;0.112041901;SRC_HUMAN
not_in_scifinder_22;SwissTargetPrediction;0.112041901;ROCK1_HUMAN
not_in_scifinder_22;SwissTargetPrediction;0.112041901;KAPCA_HUMAN
not_in_scifinder_22;SwissTargetPrediction;0.112041901;PPBN_HUMAN
not_in_scifinder_22;SwissTargetPrediction;0.112041901;MMP14_HUMAN
not_in_scifinder_22;SwissTargetPrediction;0.112041901;ILK_HUMAN
not_in_scifinder_22;SwissTargetPrediction;0.112041901;PLAP_HUMAN
not_in_scifinder_22;SwissTargetPrediction;0.112041901;CDK2_HUMAN
not_in_scifinder_22;SwissTargetPrediction;0.112041901;C11B1_HUMAN
not_in_scifinder_22;SwissTargetPrediction;0.112041901;CXCR2_HUMAN
not_in_scifinder_22;SwissTargetPrediction;0.112041901;CP17A_HUMAN
not_in_scifinder_22;SwissTargetPrediction;0.112041901;PGH1_HUMAN
not_in_scifinder_22;SwissTargetPrediction;0.112041901;FLT3_HUMAN
not_in_scifinder_22;SwissTargetPrediction;0.112041901;HDAC9_HUMAN
not_in_scifinder_22;SwissTargetPrediction;0.112041901;EPHB4_HUMAN
not_in_scifinder_22;SEA;3.32E-134;PDK1_HUMAN
not_in_scifinder_22;SEA;1.25E-40;PHHY_PSEFL
not_in_scifinder_22;SEA;5.16E-34;S28A3_HUMAN
not_in_scifinder_22;SEA;3.82E-32;PLCG1_BOVIN
not_in_scifinder_22;SEA;9.52E-32;TYTR_CRIFA
not_in_scifinder_22;SEA;6.84E-31;KYNU_RAT
not_in_scifinder_22;SEA;2.80E-30;MGRA_STAAU
not_in_scifinder_22;SEA;3.49E-28;PPO2_AGABI
not_in_scifinder_22;SEA;4.39E-25;DHB2_HUMAN
not_in_scifinder_22;SEA;2.48E-22;EGFR_MOUSE
not_in_scifinder_22;SEA;1.93E-20;GABT_PIG
not_in_scifinder_22;SEA;3.03E-20;S6A13_MOUSE
not_in_scifinder_22;SEA;7.83E-20;DHB1_HUMAN
not_in_scifinder_22;SEA;4.28E-19;A0A0C7ACN7_PSEAI
not_in_scifinder_22;SEA;3.82E-18;TYRO_HUMAN
not_in_scifinder_22;SEA;5.15E-17;SPRE_HUMAN
not_in_scifinder_22;SEA;2.22E-16;Q9BEG3_BOVIN
not_in_scifinder_22;SEA;7.77E-16;PDK4_HUMAN
not_in_scifinder_22;SEA;9.99E-16;AK1BA_HUMAN
not_in_scifinder_22;SEA;5.88E-15;Q25270_LEIDO
not_in_scifinder_22;SEA;2.72E-14;DHB2_MOUSE
not_in_scifinder_22;SEA;2.93E-14;SC5A1_RAT
not_in_scifinder_22;SEA;3.45E-14;FFAR4_HUMAN
not_in_scifinder_22;SEA;5.76E-14;MDR1_HUMAN
not_in_scifinder_22;SEA;7.68E-14;PDK3_HUMAN
not_in_scifinder_22;SEA;9.59E-14;CTBP2_HUMAN
not_in_scifinder_22;SEA;6.34E-13;FFAR1_HUMAN
not_in_scifinder_22;SEA;7.93E-13;LOX15_HUMAN
not_in_scifinder_22;SEA;1.82E-12;TBB2B_BOVIN
not_in_scifinder_22;SEA;3.37E-12;COMT_RAT
not_in_scifinder_22;SEA;6.36E-12;Q3I4V7_CRYNV
not_in_scifinder_22;SEA;6.94E-12;ALDR_RAT
not_in_scifinder_22;SEA;1.02E-11;ITF2_HUMAN
not_in_scifinder_22;SEA;1.19E-11;HCAR2_HUMAN
not_in_scifinder_22;SEA;1.30E-11;LOX15_PIG
not_in_scifinder_22;SEA;1.51E-11;KYNU_HUMAN
not_in_scifinder_22;SEA;1.55E-10;LUXS_ALIF1
not_in_scifinder_22;SEA;3.72E-10;Q2PCB5_DICLA
not_in_scifinder_22;SEA;1.12E-09;PPO1_AGABI
not_in_scifinder_22;SEA;6.41E-09;DYR1A_MOUSE
not_in_scifinder_22;SEA;8.67E-09;SC5A2_RAT
not_in_scifinder_22;SEA;4.40E-08;S6A11_MOUSE
not_in_scifinder_22;SEA;1.20E-07;RHOA_HUMAN
not_in_scifinder_22;SEA;2.24E-07;NPCL1_RAT
not_in_scifinder_22;SEA;2.86E-07;HISX_BRAOC
not_in_scifinder_22;SEA;4.05E-07;DPOL_HHV6U
not_in_scifinder_22;SEA;5.58E-07;CAH14_HUMAN
not_in_scifinder_22;SEA;6.90E-07;CAH7_HUMAN
not_in_scifinder_22;SEA;6.99E-07;CAH6_HUMAN
not_in_scifinder_22;SEA;7.87E-07;KCNK2_HUMAN
not_in_scifinder_22;SEA;2.82E-06;PE2R2_RAT
not_in_scifinder_22;SEA;3.69E-06;TA2R_MOUSE
not_in_scifinder_22;SEA;3.70E-06;CAH5B_HUMAN
not_in_scifinder_22;SEA;3.74E-06;AMPL_PIG
not_in_scifinder_22;SEA;5.00E-06;MIF_HUMAN
not_in_scifinder_22;SEA;6.95E-06;THA_HUMAN
not_in_scifinder_4;SwissTargetPrediction;0.119403562;ESR1_HUMAN
not_in_scifinder_4;SwissTargetPrediction;0.111501865;ACES_HUMAN
not_in_scifinder_4;SwissTargetPrediction;0.111501865;AOFA_HUMAN
not_in_scifinder_4;SwissTargetPrediction;0.111501865;PA2G5_HUMAN
not_in_scifinder_4;SwissTargetPrediction;0.111501865;CATL2_HUMAN
not_in_scifinder_4;SwissTargetPrediction;0.111501865;DHB2_HUMAN
not_in_scifinder_4;SwissTargetPrediction;0.111501865;MMP14_HUMAN
not_in_scifinder_4;SwissTargetPrediction;0.111501865;DHI1_HUMAN
not_in_scifinder_4;SwissTargetPrediction;0.111501865;FLT3_HUMAN
not_in_scifinder_4;SwissTargetPrediction;0.111501865;EGLN1_HUMAN
not_in_scifinder_4;SwissTargetPrediction;0.111501865;PLK1_HUMAN
not_in_scifinder_4;SwissTargetPrediction;0.111501865;CDK4_HUMAN
not_in_scifinder_4;SwissTargetPrediction;0.111501865;HS90A_HUMAN
not_in_scifinder_4;SwissTargetPrediction;0.111501865;ESR2_HUMAN
not_in_scifinder_4;SwissTargetPrediction;0.111501865;PGH2_HUMAN
not_in_scifinder_4;SwissTargetPrediction;0.111501865;AOFB_HUMAN
not_in_scifinder_4;SwissTargetPrediction;0.111501865;MK08_HUMAN
not_in_scifinder_4;SwissTargetPrediction;0.111501865;CDK2_HUMAN
not_in_scifinder_4;SwissTargetPrediction;0.111501865;PAK4_HUMAN
not_in_scifinder_4;SwissTargetPrediction;0.111501865;CHK1_HUMAN
not_in_scifinder_4;SwissTargetPrediction;0.111501865;CP19A_HUMAN
not_in_scifinder_4;SwissTargetPrediction;0.111501865;NPY5R_HUMAN
not_in_scifinder_4;SwissTargetPrediction;0.111501865;FCER2_HUMAN
not_in_scifinder_4;SwissTargetPrediction;0.111501865;MMP7_HUMAN
not_in_scifinder_4;SwissTargetPrediction;0.111501865;ADA17_HUMAN
not_in_scifinder_4;SwissTargetPrediction;0.111501865;CMA1_HUMAN
not_in_scifinder_4;SwissTargetPrediction;0.111501865;LOX5_HUMAN
not_in_scifinder_4;SwissTargetPrediction;0.111501865;PGFRA_HUMAN
not_in_scifinder_4;SwissTargetPrediction;0.111501865;CDK1_HUMAN
not_in_scifinder_4;SwissTargetPrediction;0.111501865;C11B1_HUMAN
not_in_scifinder_4;SwissTargetPrediction;0.111501865;PGFRB_HUMAN
not_in_scifinder_4;SwissTargetPrediction;0.111501865;PPIA_HUMAN
not_in_scifinder_4;SwissTargetPrediction;0.111501865;C11B2_HUMAN
not_in_scifinder_4;SwissTargetPrediction;0.111501865;PDE5A_HUMAN
not_in_scifinder_4;SwissTargetPrediction;0.111501865;TLR9_HUMAN
not_in_scifinder_4;SwissTargetPrediction;0.111501865;NK3R_HUMAN
not_in_scifinder_4;SwissTargetPrediction;0.111501865;MMP16_HUMAN
not_in_scifinder_4;SwissTargetPrediction;0.111501865;MMP15_HUMAN
not_in_scifinder_4;SwissTargetPrediction;0.111501865;CELA1_HUMAN
not_in_scifinder_4;SwissTargetPrediction;0.111501865;MMP26_HUMAN
not_in_scifinder_4;SwissTargetPrediction;0.111501865;TRPM8_HUMAN
not_in_scifinder_4;SwissTargetPrediction;0.111501865;STAT6_HUMAN
not_in_scifinder_4;SwissTargetPrediction;0.111501865;E2AK2_HUMAN
not_in_scifinder_4;SwissTargetPrediction;0.111501865;NEP_HUMAN
not_in_scifinder_4;SwissTargetPrediction;0.111501865;TNFA_HUMAN
not_in_scifinder_4;SwissTargetPrediction;0.111501865;CALRL_HUMAN
not_in_scifinder_4;SwissTargetPrediction;0.111501865;MTOR_HUMAN
not_in_scifinder_4;SwissTargetPrediction;0.111501865;CP1A1_HUMAN
not_in_scifinder_4;SwissTargetPrediction;0.111501865;BACE2_HUMAN
not_in_scifinder_4;SwissTargetPrediction;0.111501865;BGLR_HUMAN
not_in_scifinder_4;SwissTargetPrediction;0.111501865;ARBK1_HUMAN
not_in_scifinder_4;SwissTargetPrediction;0.111501865;ADAM9_HUMAN
not_in_scifinder_4;SwissTargetPrediction;0.111501865;CLK1_HUMAN
not_in_scifinder_4;SwissTargetPrediction;0.111501865;CLK3_HUMAN
not_in_scifinder_4;SwissTargetPrediction;0.111501865;DYRK2_HUMAN
not_in_scifinder_4;SwissTargetPrediction;0.111501865;DEFM_HUMAN
not_in_scifinder_4;SEA;6.32E-61;KCNJ2_MOUSE
not_in_scifinder_4;SEA;1.18E-50;FFAR4_HUMAN
not_in_scifinder_4;SEA;3.43E-49;FFAR1_HUMAN
not_in_scifinder_4;SEA;1.17E-44;MTR1A_HUMAN
not_in_scifinder_4;SEA;6.93E-43;SC5A5_RAT
not_in_scifinder_4;SEA;8.08E-40;NU1M_BOVIN
not_in_scifinder_4;SEA;2.42E-35;P2RX1_MOUSE
not_in_scifinder_4;SEA;3.56E-35;S28A3_HUMAN
not_in_scifinder_4;SEA;4.93E-33;GNRHR_MOUSE
not_in_scifinder_4;SEA;6.94E-33;PGH2_RAT
not_in_scifinder_4;SEA;6.40E-32;LOX15_PIG
not_in_scifinder_4;SEA;1.33E-31;MTR1B_HUMAN
not_in_scifinder_4;SEA;3.94E-30;T2R14_HUMAN
not_in_scifinder_4;SEA;9.18E-30;Q16198_HUMAN
not_in_scifinder_4;SEA;1.81E-26;DPOL_HHV6U
not_in_scifinder_4;SEA;2.50E-25;BMP1_HUMAN
not_in_scifinder_4;SEA;7.36E-25;PGH1_RAT
not_in_scifinder_4;SEA;7.14E-23;PA2GA_RABIT
not_in_scifinder_4;SEA;1.69E-21;FFAR4_RAT
not_in_scifinder_4;SEA;8.88E-21;TGT_HUMAN
not_in_scifinder_4;SEA;1.48E-20;KCNB1_HUMAN
not_in_scifinder_4;SEA;2.38E-20;GLUT4_HUMAN
not_in_scifinder_4;SEA;4.08E-20;FAAH1_RAT
not_in_scifinder_4;SEA;4.49E-20;CP24A_RAT
not_in_scifinder_4;SEA;3.91E-19;PA2GA_RAT
not_in_scifinder_4;SEA;8.60E-19;TLR1_MOUSE
not_in_scifinder_4;SEA;8.60E-19;TLR2_MOUSE
not_in_scifinder_4;SEA;1.26E-18;KCNA3_MOUSE
not_in_scifinder_4;SEA;2.32E-18;A0A0C7ACN7_PSEAI
not_in_scifinder_4;SEA;1.07E-17;MTR1B_CHICK
not_in_scifinder_4;SEA;4.85E-17;LT4R1_HUMAN
not_in_scifinder_4;SEA;1.11E-16;LOX5_RAT
not_in_scifinder_4;SEA;9.99E-16;ALDR_RAT
not_in_scifinder_4;SEA;1.66E-15;MDHC_PIG
not_in_scifinder_4;SEA;1.66E-15;Q6VVP7_PLAFA
not_in_scifinder_4;SEA;1.66E-15;TS1R1_HUMAN
not_in_scifinder_4;SEA;2.66E-15;PGFRA_MOUSE
not_in_scifinder_4;SEA;9.88E-15;SC5A1_RAT
not_in_scifinder_4;SEA;2.80E-14;MTR1C_XENLA
not_in_scifinder_4;SEA;3.28E-14;PA2G5_MOUSE
not_in_scifinder_4;SEA;3.91E-14;PDK4_HUMAN
not_in_scifinder_4;SEA;1.31E-13;PD2R_HUMAN
not_in_scifinder_4;SEA;2.09E-13;Q49PX0_9POXV
not_in_scifinder_4;SEA;2.52E-13;KCNA5_HUMAN
not_in_scifinder_4;SEA;3.59E-13;CTBP2_HUMAN
not_in_scifinder_4;SEA;3.61E-13;Q9I056_PSEAE
not_in_scifinder_4;SEA;4.57E-13;CP26B_HUMAN
not_in_scifinder_4;SEA;4.73E-13;ENPP2_MOUSE
not_in_scifinder_4;SEA;4.86E-13;PA24A_HUMAN
not_in_scifinder_4;SEA;4.95E-13;Q0PJ46_PLAFA
not_in_scifinder_4;SEA;5.02E-13;PA2GA_MOUSE
not_in_scifinder_4;SEA;5.60E-13;AK1C3_HUMAN
not_in_scifinder_4;SEA;6.59E-13;THB_HUMAN
not_in_scifinder_4;SEA;7.81E-13;SC5A2_HUMAN
not_in_scifinder_4;SEA;9.98E-13;VMAT2_RAT
not_in_scifinder_4;SEA;2.35E-12;PDK3_HUMAN
not_in_scifinder_4;SEA;2.98E-12;Q8QGU2_CHICK
not_in_scifinder_4;SEA;3.12E-12;KCND3_HUMAN
not_in_scifinder_4;SEA;3.27E-12;LPAR1_HUMAN
not_in_scifinder_4;SEA;4.69E-12;PE2R4_HUMAN
not_in_scifinder_4;SEA;7.18E-12;LOX5_HUMAN
not_in_scifinder_4;SEA;8.45E-12;PPO2_AGABI
not_in_scifinder_4;SEA;1.23E-11;MOT4_HUMAN
not_in_scifinder_4;SEA;1.55E-11;THA_HUMAN
not_in_scifinder_4;SEA;1.58E-11;EST1_HUMAN
not_in_scifinder_4;SEA;2.72E-11;TSPO_HUMAN
not_in_scifinder_4;SEA;3.62E-11;B0FL73_CAVPO
not_in_scifinder_4;SEA;3.64E-11;SENP7_HUMAN
not_in_scifinder_4;SEA;3.98E-11;LOX15_RAT
not_in_scifinder_4;SEA;4.58E-11;CALM1_HUMAN
not_in_scifinder_4;SEA;6.89E-11;MMP1_HUMAN
not_in_scifinder_4;SEA;1.26E-10;PA2G5_HUMAN
not_in_scifinder_4;SEA;1.47E-10;CAH13_MOUSE
not_in_scifinder_4;SEA;1.77E-10;MDR1_HUMAN
not_in_scifinder_4;SEA;1.94E-10;RBBP9_HUMAN
not_in_scifinder_4;SEA;2.58E-10;NEP_MOUSE
not_in_scifinder_4;SEA;3.48E-10;TBB2B_BOVIN
not_in_scifinder_4;SEA;3.84E-10;ABCG2_HUMAN
not_in_scifinder_4;SEA;4.16E-10;SC5A1_HUMAN
not_in_scifinder_4;SEA;4.47E-10;PERL_BOVIN
not_in_scifinder_4;SEA;6.17E-10;EST1_RABIT
not_in_scifinder_4;SEA;6.47E-10;MMP9_HUMAN
not_in_scifinder_4;SEA;6.84E-10;TRPA1_RAT
not_in_scifinder_4;SEA;1.20E-09;PA24A_BOVIN
not_in_scifinder_4;SEA;1.69E-09;PTGDS_MOUSE
not_in_scifinder_4;SEA;2.32E-09;FFAR1_RAT
not_in_scifinder_4;SEA;2.47E-09;UBC9_HUMAN
not_in_scifinder_4;SEA;2.56E-09;DXR_MYCTU
not_in_scifinder_4;SEA;2.80E-09;LPXC_AQUAE
not_in_scifinder_4;SEA;3.43E-09;SCNNA_HUMAN
not_in_scifinder_4;SEA;4.46E-09;SENP1_HUMAN
not_in_scifinder_4;SEA;4.53E-09;SC5A2_RAT
not_in_scifinder_4;SEA;6.15E-09;ERCC5_HUMAN
not_in_scifinder_4;SEA;7.80E-09;GP183_MOUSE
not_in_scifinder_4;SEA;7.81E-09;MDHC_HUMAN
not_in_scifinder_4;SEA;8.17E-09;MMP13_HUMAN
not_in_scifinder_4;SEA;1.25E-08;KCNA1_HUMAN
not_in_scifinder_4;SEA;1.50E-08;PPARD_HUMAN
not_in_scifinder_4;SEA;2.28E-08;RNH1_HUMAN
not_in_scifinder_4;SEA;2.28E-08;STXA_SHIDY
not_in_scifinder_4;SEA;2.66E-08;PDK1_HUMAN
not_in_scifinder_4;SEA;4.54E-08;FADS1_RAT
not_in_scifinder_4;SEA;4.54E-08;PE2R1_RAT
not_in_scifinder_4;SEA;4.69E-08;Q7ZJM1_9HIV1
not_in_scifinder_4;SEA;5.47E-08;CAH15_MOUSE
not_in_scifinder_4;SEA;6.31E-08;SC5A4_HUMAN
not_in_scifinder_4;SEA;6.77E-08;NQO1_HUMAN
not_in_scifinder_4;SEA;7.23E-08;PGH2_MOUSE
not_in_scifinder_4;SEA;7.38E-08;PTPRB_HUMAN
not_in_scifinder_4;SEA;7.75E-08;PA2GA_HUMAN
not_in_scifinder_4;SEA;8.20E-08;POLG_WNV
not_in_scifinder_4;SEA;8.59E-08;FEN1_HUMAN
not_in_scifinder_4;SEA;8.94E-08;TBB1_HUMAN
not_in_scifinder_4;SEA;9.72E-08;TS1R3_HUMAN
not_in_scifinder_4;SEA;9.84E-08;5HT2B_RAT
not_in_scifinder_4;SEA;1.03E-07;ACES_HUMAN
not_in_scifinder_4;SEA;1.06E-07;ERAP2_HUMAN
not_in_scifinder_4;SEA;1.37E-07;LEP_ECOLI
not_in_scifinder_4;SEA;1.65E-07;DXR_ECOLI
not_in_scifinder_4;SEA;1.76E-07;S22A6_RAT
not_in_scifinder_4;SEA;1.77E-07;ASAH1_HUMAN
not_in_scifinder_4;SEA;1.82E-07;NQO2_HUMAN
not_in_scifinder_4;SEA;1.91E-07;PKNB_MYCTU
not_in_scifinder_4;SEA;3.14E-07;CP27B_MOUSE
not_in_scifinder_4;SEA;3.27E-07;ADRB3_HUMAN
not_in_scifinder_4;SEA;3.36E-07;PGFRB_MOUSE
not_in_scifinder_4;SEA;3.60E-07;S22AC_HUMAN
not_in_scifinder_4;SEA;3.96E-07;NMDE2_MOUSE
not_in_scifinder_4;SEA;4.06E-07;ADRB2_RAT
not_in_scifinder_4;SEA;4.10E-07;TLR4_MOUSE
not_in_scifinder_4;SEA;4.83E-07;HISX_BRAOC
not_in_scifinder_4;SEA;5.43E-07;Q25615_ONCVO
not_in_scifinder_4;SEA;5.44E-07;LRP6_HUMAN
not_in_scifinder_4;SEA;5.50E-07;PGH1_MOUSE
not_in_scifinder_4;SEA;5.73E-07;CAN1_HUMAN
